text,sentiment,subjectivity,polarity
b'covid19: virus cases in india rise to 154\n#covidindia #covid2019india #covid19uk #covidpain #coronavirusindia\xe2\x80\xa6 https://t.co/bbpsj7xfsw',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"b'big breaking:\n\nlab tests show #covid19 is heat sensitive, low community transmission in warm places\xe2\x80\xa6 https://t.co/kbpgqkza0y'","Sentiment(polarity=0.175, subjectivity=0.475)",0.475,0.175
b'@bjp4haryana @rbsharmabjp olf convent school has still called the entire staff today despite cbse rescheduling the\xe2\x80\xa6 https://t.co/eeuixjzh4c',"Sentiment(polarity=0.0, subjectivity=0.625)",0.625,0.0
b'@realdonaldtrump trump is becoming a socialist? #corona #socialist #trump',"Sentiment(polarity=0.45, subjectivity=0.8500000000000001)",0.8500000000000001,0.45
b'perhaps #corona will force employers to reflect on how many jobs can be remote. working from home can be better for\xe2\x80\xa6 https://t.co/tzjbjwchcl',"Sentiment(polarity=0.3, subjectivity=0.39999999999999997)",0.39999999999999997,0.3
b'a 56-year-old man was mugged after purchasing toilet roll from london store....... #london #unitedkingdom\xe2\x80\xa6 https://t.co/q5sq0ccxeu',"Sentiment(polarity=-0.03333333333333333, subjectivity=0.0)",0.0,-0.03333333333333333
"b""so far everything as normal here, only less busy.... still don't know when i'll be able to fly home and what airpor\xe2\x80\xa6 https://t.co/d1pcrsemq7""","Sentiment(polarity=0.2119047619047619, subjectivity=0.6488095238095238)",0.6488095238095238,0.2119047619047619
b'watch your health and make sure you wear warm jackets with wind and rain protection\xe2\x80\xbc\xef\xb8\x8f \n#corona #shopping #fashion\xe2\x80\xa6 https://t.co/sei3mzj8sg',"Sentiment(polarity=0.55, subjectivity=0.7444444444444445)",0.7444444444444445,0.55
b'@darkrainent working on more psa for #covid19 #corona https://t.co/snc4h7m385',"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5
b'#indiafightscorona\n\nstay safe from corona (covid-19)\n\n\xe2\x9c\x85 wear mask\n\xe2\x9c\x85 wash your hands frequently\n\xe2\x9c\x85 carry hand sanitiz\xe2\x80\xa6 https://t.co/xifjptgn56',"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5
b'respected pm @narendramodiand cm uddhav thackeray @officeofut. please take some steps to eliminate crowd in banks t\xe2\x80\xa6 https://t.co/blf9jljnvh',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
b'#repost\n#gubbare in process with #corona\n.\n.\n.\n.\n#harmononium #concert #live #originalmusic #independentmusic\xe2\x80\xa6 https://t.co/fkkfx29un1',"Sentiment(polarity=0.13636363636363635, subjectivity=0.5)",0.5,0.13636363636363635
b'its not always about the meme and jokes..\n#thememesstop #thefunnysideup #breakkebaad #dooriyan\xe2\x80\xa6 https://t.co/ogig6vvhkl',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
b'@10downingstreet: the government has announced that schools will close from monday https://t.co/lyrwd3pv3b\xe2\x80\xa6 https://t.co/lm8p1bfzj4',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
b'hope we will realise that large public meetings are of pre tv n pre cyber age ; we will set new order with help of\xe2\x80\xa6 https://t.co/bjx6u2cwmt',"Sentiment(polarity=0.11688311688311688, subjectivity=0.3165945165945166)",0.3165945165945166,0.11688311688311688
"b'public health england - we\xe2\x80\x99ve updated our #coronavirus (#covid19) data dashboard, including new cases and cases by\xe2\x80\xa6 https://t.co/3zzmp1vuzt'","Sentiment(polarity=0.06818181818181818, subjectivity=0.2606060606060606)",0.2606060606060606,0.06818181818181818
"b'fyi not everyone who has covid-19 will end up on a ventilator, and changing your kids attention to the fact there\xe2\x80\x99s\xe2\x80\xa6 https://t.co/e9acqflgyh'","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"b'#corona outbreak: all exams including #cbse , nios and jee postponed till march 31 https://t.co/b7v0jdkmtr via @indiaaheadnews'","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"b'alert - people under 50, and many even in their 30s and 40s, are getting sick enough to require hospitalization. yo\xe2\x80\xa6 https://t.co/x5ntin07wo'","Sentiment(polarity=-0.07142857142857144, subjectivity=0.6190476190476191)",0.6190476190476191,-0.07142857142857144
"b'in the last 24 hours the numbers in the usa jump from:\n\nconfirmed cases:  6,496   deaths:  114 \n\nnow: johns hopkins\xe2\x80\xa6 https://t.co/hb1ms7eqql'","Sentiment(polarity=0.0, subjectivity=0.06666666666666667)",0.06666666666666667,0.0
"b'""honestly, i used to blame the indian government for many years; mr sujay reminisced saying that he finally found t\xe2\x80\xa6 https://t.co/r23y03hds4'","Sentiment(polarity=0.3666666666666667, subjectivity=0.7999999999999999)",0.7999999999999999,0.3666666666666667
b'remember to always wash your hands to keep yourself and people around you safe.\n#corona\n#coronavirus\n#staysafe https://t.co/qaik80lmhm',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"b'new #covid19 global cases outside of china, march 18 2020:  17.700\n\nitaly: 4207\ngermany: 3070\nus: 3053\nspain: 2162\xe2\x80\xa6 https://t.co/tfzu32qydm'","Sentiment(polarity=0.04545454545454545, subjectivity=0.16818181818181818)",0.16818181818181818,0.04545454545454545
b'#conduct_online_assessments from the safety of home with @thinkexam and don\xe2\x80\x99t let #coronavirus_shutdown affect the\xe2\x80\xa6 https://t.co/bsjjxsceiw',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
b'*us folks be like*\n#corona https://t.co/kgakdwawlf',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"b'trekking etiquette, a virus victim and chinese on everest https://t.co/yppafgxpuz #coronavirusupdates #corona\xe2\x80\xa6 https://t.co/vb0qsoqmsx'","Sentiment(polarity=-0.037500000000000006, subjectivity=0.025)",0.025,-0.037500000000000006
b'you will survive this \xe2\x99\xa5\xef\xb8\x8f\n.\n.\n#corona #coronavirus #covid_19 #togetherwecan #bereaved #griefjourney https://t.co/cbuvjk97p9',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
b'an example of little boats to dunkirk....  bravo.\n\n#britain #coronavirus #corona #covid19 #covid19uk https://t.co/qalxalsajj',"Sentiment(polarity=-0.1875, subjectivity=0.5)",0.5,-0.1875
b'india fights #corona: total cases 151; 3 deaths https://t.co/8rai5q3pfn via @indiaaheadnews',"Sentiment(polarity=0.0, subjectivity=0.75)",0.75,0.0
b'watch live: maharashtra cm uddhav thackeray addresses state on coronavirus https://t.co/ntgevw1shk @cmomaharashtra\xe2\x80\xa6 https://t.co/plkid8bu25',"Sentiment(polarity=0.13636363636363635, subjectivity=0.5)",0.5,0.13636363636363635
b'@mominabasit1 good news!!! #covid19pakistan\n#punjabcoronavirusupdate #corona https://t.co/i24rblvde6',"Sentiment(polarity=1.0, subjectivity=0.6000000000000001)",0.6000000000000001,1.0
b'the five #maslov stages of #corona https://t.co/hdsarx5vnc',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
b'i might as well get clout for embarrassing my ass like that sooo\n#aewdynamite #coronavirus #covid19\xe2\x80\xa6 https://t.co/iztbiznvdu',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
b'going to the beach tomorrow and honeslty don\xe2\x80\x99t give a \xf0\x9f\x92\xa9 about #corona https://t.co/onvzmwu8xa',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
b'hello world\xf0\x9f\x8c\x8e! i think all the #biologists are in very deep #research to find out a #cure for #coronaaa\xf0\x9f\x98\xad.if the very\xe2\x80\xa6 https://t.co/d9qeziuznu',"Sentiment(polarity=0.0, subjectivity=0.52)",0.52,0.0
b'citizens of most #corona affected city are behaving like kid..\n\ngoi should take strict action on them\xe2\x80\xa6 https://t.co/qjsc1iekkq',"Sentiment(polarity=0.3, subjectivity=0.3)",0.3,0.3
b'we are sending 2 masks as gift in every order from now to our customers because #wecare4u\n#manavrachitcreations\xe2\x80\xa6 https://t.co/gg0uanppme',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"b""a shop near elankadai, kottar is offering 3kgs chicken  at \xe2\x82\xb9 100. cheapest offer i've seen in the #corona price dip\xe2\x80\xa6 https://t.co/clbmgtqraf""","Sentiment(polarity=-0.25, subjectivity=0.675)",0.675,-0.25
b'in this difficult time i would like to like to thank @zoom_us team for making meetings possible. #zoom #online #wfh\xe2\x80\xa6 https://t.co/njralsl7i4',"Sentiment(polarity=-0.25, subjectivity=1.0)",1.0,-0.25
b'go #corona go \xf0\x9f\x91\x8b\n\n#coronavirusindia #covid #covidindia https://t.co/zjvn8dgrhz',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"b'i\xe2\x80\x99ve never been this attentive to my body\xe2\x80\x99s health ever,was living  the thug life until this shit came .now when i\xe2\x80\xa6 https://t.co/hpgp7xzvjk'","Sentiment(polarity=0.1, subjectivity=0.8500000000000001)",0.8500000000000001,0.1
"b""@hummasaif brilliant. \n\nsymbol of 'corruption unlimited', \n\ndeadly tumor in the throat \nof pak fed, \nlay a hore pun\xe2\x80\xa6 https://t.co/73ccnf4qq6""","Sentiment(polarity=0.9, subjectivity=1.0)",1.0,0.9
b'wtf @easportsnhl how does la with a losing record make the damn playoffs!!! #corona https://t.co/n1m4akkutn',"Sentiment(polarity=-0.9765625, subjectivity=1.0)",1.0,-0.9765625
"b'today is my sons 7th birthday. i can\xe2\x80\x99t take him out for lunch, we can\xe2\x80\x99t have any of his friends or family over to c\xe2\x80\xa6 https://t.co/fqpmtkvjuq'","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
b'electricity consumption in germany in the first three days of this week was approx. 5% lower than last week.\nthis m\xe2\x80\xa6 https://t.co/7nmkfkr8nx',"Sentiment(polarity=0.125, subjectivity=0.19999999999999998)",0.19999999999999998,0.125
"b""don't panic or spread rumours\n\nprotect yourself from coronavirus (covid-19)\n\n#corona #coronavirus #washyourhands\xe2\x80\xa6 https://t.co/kqr6kf3asb""","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"b'#rajyasabha mps demand to curtail budget session due to coronavirus scare, chairman @mvenkaiahnaidu says members ca\xe2\x80\xa6 https://t.co/9i5z7xsxqx'","Sentiment(polarity=-0.125, subjectivity=0.375)",0.375,-0.125
b'good news!!! #covid19pakistan\n#punjabcoronavirusupdate #corona https://t.co/i24rblvde6',"Sentiment(polarity=1.0, subjectivity=0.6000000000000001)",0.6000000000000001,1.0
"b""who ever's mum is sending my mum #corona info please stoooooooooooop""","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
b'#coronavirus #fighttogether \ninformation as per cmaao for covid-19\n\nguidelines for doctors \xf0\x9f\x91\x87\n\n#plexuscardiacare\xe2\x80\xa6 https://t.co/shx51ycssf',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
b'#quarantine (another perspective): an opportunity to recover and transform our communities to reconnect with the pl\xe2\x80\xa6 https://t.co/wfno9j2qpw',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
b'#american express #corona virus\nno work from home is given despite the notice given by the government.\n\nemployee\xe2\x80\x99s\xe2\x80\xa6 https://t.co/rigurc6xba',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"b'prevention of corona pneumonia. no scientific proof, i\xe2\x80\x99m convinced due to personal experience. worth a try. inhale\xe2\x80\xa6 https://t.co/00hib2c5ig'","Sentiment(polarity=0.05833333333333333, subjectivity=0.25833333333333336)",0.25833333333333336,0.05833333333333333
b'the ecology of disease https://t.co/jsgu6ehyql. #corona',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
b'we are once again handing over the fruits of publicly funded research to for-profit corporations with no strings at\xe2\x80\xa6 https://t.co/dxq1cu8ff9',"Sentiment(polarity=0.0, subjectivity=0.06666666666666667)",0.06666666666666667,0.0
"b'if we are a simulation, need an antivirus asap!!\n#corona #quarantine #virus'","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
b'@jojo04130433 @shehnazgill123 amazing who are you??\ni mean besides #corona',"Sentiment(polarity=0.14375000000000004, subjectivity=0.79375)",0.79375,0.14375000000000004
b'begin already \xf0\x9f\x91\x8d\xf0\x9f\x8f\xbb\n\nvisit: https://t.co/vjzcqtupvt\n\n#begininvest #beasmartinvestor #yesbank #stockmarketquotes\xe2\x80\xa6 https://t.co/onmgzb8gvt',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
b'de-stress from #coronavirus with #modernclassic . a new form of music . one where #beethoven walks about freely wit\xe2\x80\xa6 https://t.co/gdt1usa3fx',"Sentiment(polarity=0.2681818181818182, subjectivity=0.6272727272727273)",0.6272727272727273,0.2681818181818182
"b""if it's not an emergency please stay at home.... to avoid stage-3 of corona virus.\n#coronavirusindia\xe2\x80\xa6 https://t.co/daecr35lyl""","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"b'@brexitincourt @farrpatrica mind control \xe2\x80\x98get it done\xe2\x80\x99, \xe2\x80\x98unleash\xe2\x80\x99, \xe2\x80\x98level up\xe2\x80\x99, \xe2\x80\x98whatever it takes\xe2\x80\x99 which weak minde\xe2\x80\xa6 https://t.co/bimozekllr'","Sentiment(polarity=-0.375, subjectivity=0.625)",0.625,-0.375
b'#coronavirus #covid19 \n\nknow your #corona zone \n\n#coronavirusindia #coronaviruschallenge https://t.co/ltjxdq1u9s',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
b'here is a very interesting video of a chinese city that has survived the #corona peak. will our cities have similar\xe2\x80\xa6 https://t.co/v37ljm0kph',"Sentiment(polarity=0.325, subjectivity=0.325)",0.325,0.325
b'coronavirus is serious business! \ndino shares some tips on what we can do to protect ourselves.\n#flattenthecurve\xe2\x80\xa6 https://t.co/vh4v8wflfi',"Sentiment(polarity=-0.41666666666666663, subjectivity=0.6666666666666666)",0.6666666666666666,-0.41666666666666663
b'@cnni countries are closing borders for foreigners to contain the spread of #corona \nget all the #facts about the n\xe2\x80\xa6 https://t.co/unw5yjgbso',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"b""so, i'm watching #theamazingworldofgumball these days and yesterday in season 2 there came an episode where a virus\xe2\x80\xa6 https://t.co/dqjz6m4ukq""","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
b'@who @whothailand @whosearo @whowpro who let the #corona out? who let the corona out? #who? who? china.china.china.',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
b'guys please be safe. kindly follow all the precautionary measures to prevent the most dangerous virus #corona . don\xe2\x80\xa6 https://t.co/ckyoan13hg',"Sentiment(polarity=0.25, subjectivity=0.7)",0.7,0.25
b'@i_unkwn @sandeep33036268 @i30mki oh come on we are talking about #corona n #ussanctions \xf0\x9f\xa4\xa6\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f\n\nthese nurses joined\xe2\x80\xa6 https://t.co/mrosctfukg',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"b""as corona causes havoc in the west,  killings of #southercameroonians by #biya's criminal military continues unabat\xe2\x80\xa6 https://t.co/s35lktvvti""","Sentiment(polarity=-0.25, subjectivity=0.325)",0.325,-0.25
"b'sadly, the infrared thermometers used for detection of #corona virus have low accuracy. \n#pakistan authorities must\xe2\x80\xa6 https://t.co/mqtabafoj3'","Sentiment(polarity=-0.25, subjectivity=0.65)",0.65,-0.25
b'finally there closing the borders\xf0\x9f\x99\x84well you know what @scottmorrisonmp it\xe2\x80\x99s too late!! #coronavirus\xe2\x80\xa6 https://t.co/f6ijv2r0za',"Sentiment(polarity=-0.234375, subjectivity=0.8)",0.8,-0.234375
b'#ssc please postpone the #chsl exam. almost all of the exams have been cancelled/postponed.\n\nthere would be a big r\xe2\x80\xa6 https://t.co/uayjlw8jxn',"Sentiment(polarity=0.0, subjectivity=0.1)",0.1,0.0
b'to all #nonprofits working with vulnerable people (from elderly people to migrants) in times of #coronavirus -&gt; con\xe2\x80\xa6 https://t.co/1udd7depa9',"Sentiment(polarity=-0.5, subjectivity=0.5)",0.5,-0.5
b'a truly horrible and saddening picture sent to me by a good friend in italy. this is the army carrying the corpses\xe2\x80\xa6 https://t.co/dy5udbhvmd',"Sentiment(polarity=-0.15000000000000002, subjectivity=0.8)",0.8,-0.15000000000000002
"b'the nirbhaya criminals who keep appealing finding loopholes to delay the hangings have a new window, they can cite\xe2\x80\xa6 https://t.co/8wcfhngceq'","Sentiment(polarity=0.3181818181818182, subjectivity=0.4772727272727273)",0.4772727272727273,0.3181818181818182
b'how to clean and disinfect your iphone due to the corona virus\n\n#corona #virus #coronavirus #cdc #covid-19 #covid19\xe2\x80\xa6 https://t.co/5ptyzdvfcn',"Sentiment(polarity=0.12083333333333335, subjectivity=0.5375000000000001)",0.5375000000000001,0.12083333333333335
b'fir has been registered. they apologise for the slowness. all have been busy with fighting #corona https://t.co/jc4jnabmbu',"Sentiment(polarity=0.1, subjectivity=0.3)",0.3,0.1
b'stay safe! \xf0\x9f\x91\x8f\n.\n.\n.\n#staysafe #corona #covid_19 #health #istayathome #lasvegas #world #tesh4skulls #fuckcorona\xe2\x80\xa6 https://t.co/bom8vcie2e',"Sentiment(polarity=0.625, subjectivity=0.5)",0.5,0.625
"b""that's what we do in self-quarantine \xf0\x9f\x98\x88\xf0\x9f\x98\x98\xe2\x98\xba\xef\xb8\x8f #nihittales #aajinatutime #grandmagrandsontime #corona #wfh #noplayschool https://t.co/ufdo7rmbrg""","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"b'@httweets gosh! it calls for stricter screening, testing, isolating and quarantining! if only #iran and #pakistan h\xe2\x80\xa6 https://t.co/iadc01sauh'","Sentiment(polarity=0.0, subjectivity=1.0)",1.0,0.0
b'is that you rona\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3meme time keep you going #corona #quarantine #covid_19 #socialdistancing #coronavirus\xe2\x80\xa6 https://t.co/mpvywswkjf',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"b""stanford professor: data indicates we're overreacting to china virus. #chinavirus #wuhanvirus #coronavirus #covid19\xe2\x80\xa6 https://t.co/ojpez11dsp""","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
